	kUp	kDown	score	instance	ConScore
inst_2149	0.159776582475501	-0.128699649316263	0.288476231791764	inst_2149	0.738560438221697
inst_1371	0.205701691587793	-0.0822199498656888	0.287921641453482	inst_1371	0.737140569136709
inst_1489	0.175762860006454	-0.111761368371789	0.287524228378243	inst_1489	0.736123107236363
inst_5583	0.180560452875671	-0.106406870067508	0.286967322943179	inst_5583	0.734697311011787
inst_4063	0.130193919629812	-0.155801027048166	0.285994946677979	inst_4063	0.732207821198077
inst_4284	0.147781531796252	-0.137662920483905	0.285444452280157	inst_4284	0.730798438590822
inst_6552	0.190922826070697	-0.0943182182445297	0.285241044315226	inst_6552	0.730277670987946
inst_2406	0.17915928506962	-0.105818016296857	0.284977301366477	inst_2406	0.729602433008733
inst_6089	0.170960280774938	-0.113542995621261	0.284503276396199	inst_6089	0.728388828381406
inst_2346	0.242154137006715	-0.0420342862271687	0.284188423233884	inst_2346	0.727582737397442
inst_2335	0.175068330971935	-0.108477955648444	0.283546286620379	inst_2335	0.725938731249266
inst_6733	0.154580080622355	-0.128923394515999	0.283503475138354	inst_6733	0.72582912476027
inst_2688	0.167043849357721	-0.116006757233253	0.283050606590974	inst_2688	0.724669685070101
inst_2939	0.19735452109908	-0.0855706784800713	0.282925199579151	inst_2939	0.724348616477959
inst_4245	0.153431080281145	-0.127161962033837	0.280593042314983	inst_4245	0.718377798430566
inst_3869	0.142099928125149	-0.137641443509145	0.279741371634294	inst_3869	0.716197340556298
inst_6074	0.184302361612419	-0.0944227181515698	0.278725079763988	inst_6074	0.713595417463943
inst_1413	0.150031805868094	-0.128356017720107	0.278387823588201	inst_1413	0.712731970006121
inst_1206	0.155139265537327	-0.122736102474019	0.277875368011346	inst_1206	0.711419974861633
inst_7086	0.134041966649784	-0.14370660529167	0.277748571941454	inst_7086	0.711095349985738
inst_864	0.154612135808564	-0.122551464601458	0.277163600410022	inst_864	0.709597698592004
inst_1688	0.167058096107147	-0.109752790403959	0.276810886511106	inst_1688	0.708694676079086
inst_201	0.151470727560123	-0.125292183022291	0.276762910582414	inst_201	0.708571847509471
inst_2190	0.186744966801512	-0.0891223931119816	0.275867359913494	inst_2190	0.706279047543319
inst_5588	0.157806969367352	-0.117797039383002	0.275604008750354	inst_5588	0.705604812618497
inst_1788	0.168425784052046	-0.107058552003129	0.275484336055175	inst_1788	0.705298425095181
inst_614	0.200406887163608	-0.0740522884197434	0.274459175583351	inst_614	0.702673796498866
inst_4490	0.181179474138232	-0.093168078163366	0.274347552301598	inst_4490	0.702388017183963
inst_4354	0.187798513921567	-0.0860970246376161	0.273895538559183	inst_4354	0.701230765976103
inst_1370	0.126647191360201	-0.146279995640495	0.272927187000696	inst_1370	0.698751580266601
inst_2412	0.172033773344189	-0.100753617427764	0.272787390771953	inst_2412	0.698393672222251
inst_7169	0.208968471231183	-0.0637869355883088	0.272755406819492	inst_7169	0.698311786509174
inst_1318	0.19922084527389	-0.0729656176072727	0.272186462881163	inst_1318	0.69685516915874
inst_2209	0.149288837885526	-0.121435623569537	0.270724461455063	inst_2209	0.693112134915558
inst_4452	0.121183562955317	-0.149062385803399	0.270245948758716	inst_4452	0.691887040756106
inst_6644	0.192844000230797	-0.0770657964752117	0.269909796706009	inst_6644	0.691026420087933
inst_7144	0.184550967389903	-0.085262948692469	0.269813916082372	inst_7144	0.690780945322229
inst_4242	0.141428193889712	-0.128134195831544	0.269562389721255	inst_4242	0.690136984402687
inst_6177	0.184312334337017	-0.0852401895102609	0.269552523847278	inst_6177	0.690111725669366
inst_4226	0.166239620352621	-0.103301684179483	0.269541304532105	inst_4226	0.690083001839055
inst_2008	0.149250371662076	-0.119790551413313	0.269040923075389	inst_2008	0.688801919007188
inst_2475	0.198089653369463	-0.0703778024246543	0.268467455794117	inst_2475	0.687333720937867
inst_5832	0.162147241579993	-0.106043364255903	0.268190605835896	inst_5832	0.686624926229909
inst_4326	0.115269024931099	-0.152909969804015	0.268178994735114	inst_4326	0.686595199345206
inst_1063	0.223773693234717	-0.0440528013027228	0.26782649453744	inst_1063	0.685692723952866
inst_4325	0.146349733478935	-0.121276629845943	0.267626363324878	inst_4325	0.685180345532177
inst_4491	0.156474898296017	-0.110796186715049	0.267271085011066	inst_4491	0.684270757572331
inst_2663	0.223279331029634	-0.0438755361229893	0.267154867152623	inst_2663	0.683973215165015
inst_1293	0.204991491128905	-0.0617847686577211	0.266776259786626	inst_1293	0.683003899875475
inst_1939	0.184429870019782	-0.0822407857367243	0.266670655756506	inst_1939	0.682733531123501
inst_6915	0.212481719639643	-0.0540197203505556	0.266501439990198	inst_6915	0.682300302813002
inst_703	0.142867115581741	-0.123617620094755	0.266484735676496	inst_703	0.682257536221206
inst_6147	0.172177665513392	-0.0942980234772184	0.266475688990611	inst_6147	0.682234374783432
inst_1962	0.132040298355426	-0.133833607939428	0.265873906294855	inst_1962	0.680693683237611
inst_2258	0.138974191301077	-0.126613177245947	0.265587368547024	inst_2258	0.679960085730147
inst_3187	0.177032245380313	-0.0881786884300011	0.265210933810314	inst_3187	0.678996332833144
