	kUp	kDown	score	instance	ConScore
inst_2215	0.0305670668246776	-0.0739506005577116	0.104517667382389	inst_2215	0.51703893128849
inst_2943	0.045625556123546	-0.0587992078631767	0.104424763986723	inst_2943	0.516579347051571
inst_864	0.0224990026869347	-0.0819136557250517	0.104412658411986	inst_864	0.516519461928021
inst_6829	0.0357831103917755	-0.0686278596758245	0.1044109700676	inst_6829	0.516511109849382
inst_1629	0.0561944190131846	-0.0481567037375527	0.104351122750737	inst_1629	0.516215050881304
inst_6078	0.0338697116156043	-0.0703899833954136	0.104259695011018	inst_6078	0.515762766573602
inst_4703	0.0529561908765844	-0.051299388116629	0.104255578993213	inst_4703	0.515742405026123
inst_1493	0.0529125805092453	-0.0513375656914831	0.104250146200728	inst_1493	0.515715529519898
inst_4400	0.0385493233010972	-0.065697544703388	0.104246868004485	inst_4400	0.515699312595768
inst_1056	0.0427052207651811	-0.0615018398613442	0.104207060626525	inst_1056	0.515502389293964
inst_2064	0.0613111089054172	-0.0428888364730047	0.104199945378422	inst_2064	0.515467190840274
inst_4494	0.0347566831426148	-0.0694341615492056	0.10419084469182	inst_4494	0.51542217061171
inst_2130	0.0298458146935557	-0.0743054712186814	0.104151285912237	inst_2130	0.515226477102363
inst_6027	0.0395740451168984	-0.064567637369614	0.104141682486512	inst_6027	0.515178969871311
inst_2689	0.028672525268797	-0.0754286788666174	0.104101204135414	inst_2689	0.514978727329393
inst_5740	0.0510494189271821	-0.0530502393489352	0.104099658276117	inst_5740	0.514971080110899
inst_1269	0.037008342444002	-0.067085443114031	0.104093785558033	inst_1269	0.514942028334696
inst_6098	0.0443780072576423	-0.0596898407027396	0.104067847960382	inst_6098	0.514813717513133
inst_1074	0.0302039556990783	-0.0738603143152294	0.104064270014308	inst_1074	0.51479601775518
inst_495	0.0270374532169175	-0.0769980005159822	0.1040354537329	inst_495	0.51465346635965
inst_5949	0.041280696643215	-0.0627437276584087	0.104024424301624	inst_5949	0.514598904815153
inst_2685	0.017701813552962	-0.0862536696731596	0.103955483226122	inst_2685	0.514257859890479
inst_7334	0.0454701180544825	-0.0583435228819794	0.103813640936462	inst_7334	0.513556179612935
inst_7210	0.0370855254851922	-0.0666517713863012	0.103737296871493	inst_7210	0.513178512805493
inst_2640	0.0478711245915061	-0.0558605980416074	0.103731722633113	inst_2640	0.513150937579918
inst_376	0.0195786186019024	-0.084145076485953	0.103723695087855	inst_376	0.513111226079221
inst_5581	0.0349315631519781	-0.0687698292090564	0.103701392361034	inst_5581	0.513000896616948
inst_7253	0.0426826603181667	-0.0609751169414211	0.103657777259588	inst_7253	0.512785136870249
inst_6764	0.0374271481504599	-0.0661434460163774	0.103570594166837	inst_6764	0.512353850426234
inst_5579	0.0274245378628863	-0.0760694027900044	0.103493940652891	inst_5579	0.511974652804214
inst_3324	0.0406510993735066	-0.0628043438636089	0.103455443237116	inst_3324	0.511784209760389
inst_1499	0.0316140080008214	-0.071734706052879	0.1033487140537	inst_1499	0.511256230670228
inst_3266	0.0366398713849868	-0.0666863332576871	0.103326204642674	inst_3266	0.511144878760905
inst_4975	0.0423655958932775	-0.0609574638009595	0.103323059694237	inst_4975	0.511129321000963
inst_832	0.0373051365752453	-0.0659756348377708	0.103280771413016	inst_832	0.510920124907364
inst_3844	0.0595817020254165	-0.0436717426180628	0.103253444643479	inst_3844	0.510784941984986
inst_3829	0.0386985730833987	-0.0644828810265535	0.103181454109952	inst_3829	0.510428811682331
inst_2928	0.0505772575199014	-0.0525866848954838	0.103163942415385	inst_2928	0.510342182999633
inst_6809	0.0510834301410399	-0.0520792102793174	0.103162640420357	inst_6809	0.510335742154419
inst_7522	0.0569518263315304	-0.0461730650084342	0.103124891339965	inst_7522	0.510149001054352
inst_6315	0.0629414544705572	-0.0401719543494042	0.103113408819961	inst_6315	0.510092198123139
inst_7377	0.0446184733613502	-0.0584899588724365	0.103108432233787	inst_7377	0.510067579426016
inst_4118	0.0432876018941615	-0.0598186235527349	0.103106225446896	inst_4118	0.510056662661761
inst_3261	0.0444463707720296	-0.0586291634559574	0.103075534227987	inst_3261	0.509904836129249
inst_3329	0.0615810546429132	-0.041487432346466	0.103068486989379	inst_3329	0.509869974112046
inst_1853	0.0310691464057529	-0.0719680252707896	0.103037171676542	inst_1853	0.509715060246404
inst_3472	0.0566233111397981	-0.046395111739062	0.10301842287886	inst_3472	0.509622311732594
inst_4594	0.033719779659959	-0.0692767721041246	0.102996551764084	inst_4594	0.509514117413936
inst_266	0.0475630746000893	-0.0554273516907561	0.102990426290845	inst_266	0.509483815282095
inst_1711	0.0495276851037169	-0.0534625358885155	0.102990220992232	inst_1711	0.509482799689439
inst_6920	0.0710839729561149	-0.0318108527679167	0.102894825724032	inst_6920	0.509010888396776
inst_2210	0.0296803389310041	-0.0731958756308605	0.102876214561865	inst_2210	0.508918820752732
inst_5641	0.0596378351462821	-0.0432250968955357	0.102862932041818	inst_5641	0.508853113392993
inst_1051	0.040251443247344	-0.0626098402858702	0.102861283533214	inst_1051	0.508844958378171
inst_849	0.0238193979206285	-0.0790392778121506	0.102858675732779	inst_849	0.508832057838159
inst_4359	0.0476596995815792	-0.0551987116185101	0.102858411200089	inst_4359	0.508830749220176
inst_2573	0.0195871944953679	-0.0831720268761619	0.10275922137153	inst_2573	0.508340066599356
inst_2876	0.0444296575251053	-0.0583207652189744	0.10275042274408	inst_2876	0.508296540628604
inst_5616	0.0489820926086372	-0.0537463686107595	0.102728461219397	inst_5616	0.508187899060762
inst_2578	0.0260921558690077	-0.0766250513376721	0.10271720720668	inst_2578	0.508132226533298
inst_2811	0.0450964819687211	-0.0575681671765162	0.102664649145237	inst_2811	0.507872226816509
